book,chapter,verse,word,start,end
27,106,48,1,0.219,0.839
27,106,48,2,0.899,1.159
27,106,48,3,1.719,2.279
27,106,48,4,2.299,3.039
27,106,48,5,3.599,3.899
27,106,48,6,3.959,4.599
27,106,48,7,4.719,5.119
27,106,48,8,5.139,5.779
27,106,48,9,6.339,7.099
27,106,48,10,7.259,7.519
27,106,48,11,7.619,8.199
27,106,48,12,8.720,9.299
27,106,48,13,9.779,10.340
27,106,48,14,10.420,10.839
27,107,1,1,0.199,0.699
27,107,1,2,0.759,1.379
27,107,1,3,1.439,1.620
27,107,1,4,1.639,2.039
27,107,1,5,2.240,2.339
27,107,1,6,2.399,3.059
27,107,1,7,3.119,3.920
27,107,2,1,0.280,0.859
27,107,2,2,0.899,1.419
27,107,2,3,1.539,1.599
27,107,2,4,1.600,2.919
27,107,2,5,3.019,3.659
27,107,2,6,3.699,4.139
27,107,2,7,4.219,4.820
27,107,3,1,0.179,1.299
27,107,3,2,1.319,2.379
27,107,3,3,2.440,3.220
27,107,3,4,3.240,4.319
27,107,3,5,4.420,5.259
27,107,3,6,5.299,6.319
27,107,4,1,0.319,0.819
27,107,4,2,0.899,1.799
27,107,4,3,2.099,2.759
27,107,4,4,2.919,3.419
27,107,4,5,3.879,4.199
27,107,4,6,4.339,4.940
27,107,4,7,5.059,5.239
27,107,4,8,5.299,6.239
27,107,5,1,0.299,0.939
27,107,5,2,1.000,1.259
27,107,5,3,1.319,1.919
27,107,5,4,2.440,3.139
27,107,5,5,3.259,3.839
27,107,5,6,3.899,5.019
27,107,6,1,0.219,1.299
27,107,6,2,1.319,1.480
27,107,6,3,1.500,1.699
27,107,6,4,2.119,2.700
27,107,6,5,2.740,3.139
27,107,6,6,3.619,5.159
27,107,6,7,5.199,6.239
27,107,7,1,0.259,1.220
27,107,7,2,1.299,1.899
27,107,7,3,1.979,2.619
27,107,7,4,3.279,4.119
27,107,7,5,4.159,4.339
27,107,7,6,4.420,4.679
27,107,7,7,4.799,5.539
27,107,8,1,0.340,0.779
27,107,8,2,0.839,1.439
27,107,8,3,1.559,2.139
27,107,8,4,2.579,3.799
27,107,8,5,3.919,4.360
27,107,8,6,4.519,5.219
27,107,9,1,0.299,0.479
27,107,9,2,0.500,1.379
27,107,9,3,1.419,1.959
27,107,9,4,2.000,2.599
27,107,9,5,3.139,3.879
27,107,9,6,3.959,4.519
27,107,9,7,4.719,5.259
27,107,9,8,5.299,5.820
27,107,10,1,0.280,1.000
27,107,10,2,1.079,1.620
27,107,10,3,1.679,3.179
27,107,10,4,3.240,4.000
27,107,10,5,4.019,4.940
27,107,10,6,5.000,6.139
27,107,11,1,0.239,0.419
27,107,11,2,0.439,1.000
27,107,11,3,1.159,1.519
27,107,11,4,1.579,1.839
27,107,11,5,2.359,3.039
27,107,11,6,3.099,3.679
27,107,11,7,3.759,4.820
27,107,12,1,0.299,1.100
27,107,12,2,1.179,1.819
27,107,12,3,1.879,2.440
27,107,12,4,2.960,3.679
27,107,12,5,3.779,4.279
27,107,12,6,4.299,5.119
27,107,13,1,0.179,1.100
27,107,13,2,1.139,1.299
27,107,13,3,1.319,1.419
27,107,13,4,1.939,2.440
27,107,13,5,2.500,2.899
27,107,13,6,3.319,4.639
27,107,13,7,4.739,5.719
27,107,14,1,0.299,0.959
27,107,14,2,1.000,1.679
27,107,14,3,1.759,3.099
27,107,14,4,3.159,5.079
27,107,14,5,5.119,6.059
27,107,15,1,0.299,0.779
27,107,15,2,0.819,1.099
27,107,15,3,1.519,2.099
27,107,15,4,2.599,3.779
27,107,15,5,3.919,4.399
27,107,15,6,4.500,5.219
27,107,16,1,0.259,0.479
27,107,16,2,0.500,1.100
27,107,16,3,1.120,1.659
27,107,16,4,1.699,2.359
27,107,16,5,2.859,3.500
27,107,16,6,3.579,4.219
27,107,16,7,4.339,5.359
27,107,17,1,0.359,0.919
27,107,17,2,1.039,1.719
27,107,17,3,1.879,2.519
27,107,17,4,3.159,4.519
27,107,17,5,4.719,5.819
27,107,18,1,0.239,0.579
27,107,18,2,0.620,1.159
27,107,18,3,1.299,1.899
27,107,18,4,1.919,2.500
27,107,18,5,3.139,4.299
27,107,18,6,4.360,4.559
27,107,18,7,4.639,5.099
27,107,18,8,5.259,5.960
27,107,19,1,0.219,1.139
27,107,19,2,1.220,1.299
27,107,19,3,1.339,1.539
27,107,19,4,1.939,2.480
27,107,19,5,2.539,2.939
27,107,19,6,3.399,4.819
27,107,19,7,4.880,5.820
27,107,20,1,0.259,0.779
27,107,20,2,0.839,1.360
27,107,20,3,1.379,2.639
27,107,20,4,2.759,3.720
27,107,20,5,3.759,5.219
27,107,21,1,0.319,0.740
27,107,21,2,0.819,1.399
27,107,21,3,1.439,1.959
27,107,21,4,2.419,3.779
27,107,21,5,3.819,4.400
27,107,21,6,4.460,5.219
27,107,22,1,0.259,1.159
27,107,22,2,1.199,1.699
27,107,22,3,1.779,2.180
27,107,22,4,2.839,3.759
27,107,22,5,3.919,4.639
27,107,22,6,4.759,5.719
27,107,23,1,0.319,0.779
27,107,23,2,0.819,1.579
27,107,23,3,1.679,2.519
27,107,23,4,3.059,3.519
27,107,23,5,3.579,4.199
27,107,23,6,4.319,4.960
27,107,23,7,5.039,5.820
27,107,24,1,0.259,0.879
27,107,24,2,0.919,1.500
27,107,24,3,1.599,2.200
27,107,24,4,2.299,3.379
27,107,24,5,3.439,4.779
27,107,24,6,4.880,6.059
27,107,25,1,0.359,1.220
27,107,25,2,1.759,2.679
27,107,25,3,2.720,3.119
27,107,25,4,3.259,3.759
27,107,25,5,4.119,5.119
27,107,25,6,5.179,6.059
27,107,26,1,0.280,0.879
27,107,26,2,0.899,1.679
27,107,26,3,1.740,2.220
27,107,26,4,2.339,2.899
27,107,26,5,3.559,4.299
27,107,26,6,4.420,4.920
27,107,26,7,5.059,6.239
27,107,27,1,0.299,1.100
27,107,27,2,1.220,2.139
27,107,27,3,2.220,3.159
27,107,27,4,3.659,4.159
27,107,27,5,4.259,5.119
27,107,27,6,5.519,6.839
27,107,28,1,0.239,1.159
27,107,28,2,1.179,1.319
27,107,28,3,1.360,1.419
27,107,28,4,1.979,2.519
27,107,28,5,2.599,3.000
27,107,28,6,3.399,4.859
27,107,28,7,4.920,5.960
27,107,29,1,0.340,0.879
27,107,29,2,0.979,1.519
27,107,29,3,1.559,2.180
27,107,29,4,2.759,3.720
27,107,29,5,3.879,4.820
27,107,30,1,0.299,1.500
27,107,30,2,1.579,1.819
27,107,30,3,1.860,2.639
27,107,30,4,3.299,4.299
27,107,30,5,4.339,4.559
27,107,30,6,4.639,5.159
27,107,30,7,5.199,6.139
27,107,31,1,0.340,0.680
27,107,31,2,0.719,1.199
27,107,31,3,1.399,1.939
27,107,31,4,2.399,3.460
27,107,31,5,3.579,4.000
27,107,31,6,4.099,4.820
27,107,32,1,0.319,1.299
27,107,32,2,1.399,1.759
27,107,32,3,1.839,2.099
27,107,32,4,2.599,3.299
27,107,32,5,3.399,4.059
27,107,32,6,4.079,5.360
27,107,33,1,0.299,0.839
27,107,33,2,0.899,1.480
27,107,33,3,1.519,2.220
27,107,33,4,2.679,3.720
27,107,33,5,3.740,4.279
27,107,33,6,4.360,5.719
27,107,34,1,0.219,0.959
27,107,34,2,1.100,1.579
27,107,34,3,1.639,2.379
27,107,34,4,3.000,3.720
27,107,34,5,3.839,4.460
27,107,34,6,4.559,4.940
27,107,35,1,0.280,0.839
27,107,35,2,0.899,1.519
27,107,35,3,1.599,2.319
27,107,35,4,2.379,2.879
27,107,35,5,3.460,4.259
27,107,35,6,4.420,5.059
27,107,35,7,5.199,6.219
27,107,35,8,6.299,7.019
27,107,36,1,0.280,1.379
27,107,36,2,1.459,1.759
27,107,36,3,1.860,2.419
27,107,36,4,3.059,3.919
27,107,36,5,4.000,4.339
27,107,36,6,4.400,5.119
27,107,37,1,0.280,1.339
27,107,37,2,1.360,1.919
27,107,37,3,2.000,2.859
27,107,37,4,2.899,3.480
27,107,37,5,4.119,5.319
27,107,37,6,5.380,5.699
27,107,37,7,5.819,6.659
27,107,38,1,0.340,1.220
27,107,38,2,1.379,2.059
27,107,38,3,2.139,2.599
27,107,38,4,3.159,4.400
27,107,38,5,4.519,4.659
27,107,38,6,4.699,5.539
27,107,39,1,0.299,1.519
27,107,39,2,1.839,2.819
27,107,39,3,3.339,4.139
27,107,39,4,4.259,4.799
27,107,39,5,4.920,5.719
27,107,40,1,0.379,0.899
27,107,40,2,1.059,1.559
27,107,40,3,1.699,1.899
27,107,40,4,2.039,2.559
27,107,40,5,3.159,4.139
27,107,40,6,4.179,4.839
27,107,40,7,4.940,5.159
27,107,40,8,5.199,6.059
27,107,41,1,0.179,1.399
27,107,41,2,1.439,1.959
27,107,41,3,2.059,2.659
27,107,41,4,3.240,4.199
27,107,41,5,4.239,4.839
27,107,41,6,4.960,6.059
27,107,42,1,0.359,1.000
27,107,42,2,1.079,1.799
27,107,42,3,1.879,3.039
27,107,42,4,3.759,4.179
27,107,42,5,4.319,4.759
27,107,42,6,4.980,5.639
27,107,42,7,5.839,6.659
27,107,43,1,0.379,0.659
27,107,43,2,0.759,1.339
27,107,43,3,1.419,2.159
27,107,43,4,2.379,2.879
27,107,43,5,3.460,4.779
27,107,43,6,4.940,5.559
27,107,43,7,5.699,6.659
27,108,1,1,0.000,0.340
27,108,1,2,0.419,0.879
27,108,1,3,0.919,1.459
27,108,2,1,0.199,0.740
27,108,2,2,0.799,1.299
27,108,2,3,1.399,1.919
27,108,2,4,2.539,3.259
27,108,2,5,3.339,4.480
27,108,2,6,4.579,4.859
27,108,2,7,4.900,5.639
27,108,3,1,0.399,0.979
27,108,3,2,1.000,1.639
27,108,3,3,1.719,2.480
27,108,3,4,2.859,3.460
27,108,3,5,3.619,4.519
27,108,4,1,0.179,0.620
27,108,4,2,0.939,1.679
27,108,4,3,1.779,2.799
27,108,4,4,2.960,4.440
27,108,4,5,4.480,4.819
27,108,4,6,4.839,5.639
27,108,5,1,0.199,0.439
27,108,5,2,0.479,1.019
27,108,5,3,1.159,1.480
27,108,5,4,1.679,2.359
27,108,5,5,2.460,3.079
27,108,5,6,3.679,4.179
27,108,5,7,4.199,4.940
27,108,5,8,5.380,6.659
27,108,6,1,0.399,0.919
27,108,6,2,0.979,1.120
27,108,6,3,1.279,1.939
27,108,6,4,2.119,2.599
27,108,6,5,3.059,3.399
27,108,6,6,3.519,3.759
27,108,6,7,3.799,4.639
27,108,6,8,4.659,5.639
27,108,7,1,0.340,1.199
27,108,7,2,1.240,2.180
27,108,7,3,2.240,2.960
27,108,7,4,3.659,4.500
27,108,7,5,4.559,5.679
27,108,7,6,5.799,6.840
27,108,8,1,0.219,0.779
27,108,8,2,0.859,1.399
27,108,8,3,1.539,2.359
27,108,8,4,2.819,3.980
27,108,8,5,4.039,4.880
27,108,8,6,4.900,5.359
27,108,8,7,5.839,6.359
27,108,8,8,6.440,7.179
27,108,8,9,7.239,8.139
27,108,9,1,0.340,0.620
27,108,9,2,0.680,1.279
27,108,9,3,1.360,1.519
27,108,9,4,1.559,2.240
27,108,9,5,2.639,3.599
27,108,9,6,3.679,4.299
27,108,9,7,4.420,4.880
27,108,9,8,6.639,7.279
27,108,9,9,7.599,8.639
27,108,10,1,0.340,0.959
27,108,10,2,1.259,1.579
27,108,10,3,1.659,2.220
27,108,10,4,2.639,2.799
27,108,10,5,2.899,3.500
27,108,10,6,3.539,4.119
27,108,10,7,4.219,4.779
27,108,10,8,5.119,5.460
27,108,10,9,5.519,6.460
27,108,10,10,6.500,7.519
27,108,11,1,0.340,0.579
27,108,11,2,0.659,1.399
27,108,11,3,1.419,1.639
27,108,11,4,1.759,2.399
27,108,11,5,3.099,3.279
27,108,11,6,3.359,4.119
27,108,11,7,4.159,4.420
27,108,11,8,4.460,5.019
27,108,12,1,0.159,0.500
27,108,12,2,0.599,1.100
27,108,12,3,1.179,2.180
27,108,12,4,2.619,3.000
27,108,12,5,3.019,3.619
27,108,12,6,3.720,4.179
27,108,12,7,4.299,5.720
27,108,13,1,0.379,1.039
27,108,13,2,1.059,1.559
27,108,13,3,1.659,2.279
27,108,13,4,2.440,3.099
27,108,13,5,3.639,4.440
27,108,13,6,4.500,5.179
27,108,13,7,5.239,5.960
27,108,14,1,0.319,0.939
27,108,14,2,1.079,1.719
27,108,14,3,1.779,2.279
27,108,14,4,2.859,3.399
27,108,14,5,3.919,4.440
27,108,14,6,4.579,5.420
27,109,1,1,0.140,1.000
27,109,1,2,1.199,1.539
27,109,1,3,1.819,2.339
27,109,1,4,2.419,2.500
27,109,1,5,2.500,2.501
27,109,1,6,2.500,2.501
27,109,1,7,2.500,2.501
27,109,2,1,0.280,3.740
27,109,2,2,3.819,4.039
27,109,2,3,4.079,4.799
27,109,2,4,4.880,5.219
27,109,2,5,5.259,5.879
27,109,2,6,5.980,6.399
27,109,2,7,6.559,7.239
27,109,2,8,8.199,8.760
27,109,2,9,8.779,9.199
27,109,2,10,9.239,9.699
27,109,2,11,9.819,10.539
27,109,3,1,0.319,0.919
27,109,3,2,0.939,1.579
27,109,3,3,1.679,2.399
27,109,3,4,3.039,4.579
27,109,3,5,4.679,5.420
27,109,4,1,0.259,0.839
27,109,4,2,0.879,1.559
27,109,4,3,1.740,2.619
27,109,4,4,3.399,4.259
27,109,4,5,4.299,5.359
27,109,5,1,0.379,1.319
27,109,5,2,1.379,1.799
27,109,5,3,1.860,2.220
27,109,5,4,2.319,2.799
27,109,5,5,2.819,3.119
27,109,5,6,3.980,4.839
27,109,5,7,5.000,5.519
27,109,5,8,5.599,6.500
27,109,6,1,0.319,0.839
27,109,6,2,0.899,1.259
27,109,6,3,1.299,1.879
27,109,6,4,2.539,3.379
27,109,6,5,3.519,4.099
27,109,6,6,4.159,4.319
27,109,6,7,4.380,5.219
27,109,7,1,0.340,1.500
27,109,7,2,1.559,2.059
27,109,7,3,2.079,2.659
27,109,7,4,3.339,4.480
27,109,7,5,4.599,5.139
27,109,7,6,5.219,6.420
27,109,8,1,0.399,0.899
27,109,8,2,0.959,1.539
27,109,8,3,1.559,2.279
27,109,8,4,2.399,4.019
27,109,8,5,4.119,4.799
27,109,8,6,4.839,5.639
27,109,9,1,0.399,0.919
27,109,9,2,0.979,1.399
27,109,9,3,1.480,2.079
27,109,9,4,2.799,3.839
27,109,9,5,3.859,4.940
27,109,10,1,0.359,1.079
27,109,10,2,1.220,1.939
27,109,10,3,2.000,2.480
27,109,10,4,2.679,3.379
27,109,10,5,4.059,4.980
27,109,10,6,5.119,6.839
27,109,11,1,0.319,1.120
27,109,11,2,1.220,1.759
27,109,11,3,1.879,2.319
27,109,11,4,2.339,2.720
27,109,11,5,2.759,3.059
27,109,11,6,3.919,4.880
27,109,11,7,4.960,5.579
27,109,11,8,5.639,6.500
27,109,12,1,0.259,0.579
27,109,12,2,0.639,1.079
27,109,12,3,1.159,1.439
27,109,12,4,1.559,2.299
27,109,12,5,2.339,2.980
27,109,12,6,3.839,4.319
27,109,12,7,4.339,4.759
27,109,12,8,4.920,5.440
27,109,12,9,5.500,6.659
27,109,13,1,0.340,0.799
27,109,13,2,0.919,1.599
27,109,13,3,1.659,2.379
27,109,13,4,3.179,3.639
27,109,13,5,3.779,4.299
27,109,13,6,4.480,5.179
27,109,13,7,5.219,6.059
27,109,14,1,0.599,1.480
27,109,14,2,1.539,2.119
27,109,14,3,2.139,2.980
27,109,14,4,3.099,3.299
27,109,14,5,3.439,4.619
27,109,14,6,4.779,5.619
27,109,14,7,5.739,6.339
27,109,14,8,6.679,6.879
27,109,14,9,7.099,8.039
27,109,15,1,0.419,1.059
27,109,15,2,1.179,1.699
27,109,15,3,1.819,1.979
27,109,15,4,2.359,2.759
27,109,15,5,3.539,4.360
27,109,15,6,4.460,5.219
27,109,15,7,5.339,6.320
27,109,16,1,0.439,0.979
27,109,16,2,1.019,1.500
27,109,16,3,1.539,1.740
27,109,16,4,1.819,2.500
27,109,16,5,2.659,3.059
27,109,16,6,3.159,3.779
27,109,16,7,4.559,5.460
27,109,16,8,5.519,5.779
27,109,16,9,5.879,6.399
27,109,16,10,6.960,8.039
27,109,16,11,8.119,9.019
27,109,16,12,9.099,9.699
27,109,16,13,9.859,10.840
27,109,17,1,0.579,1.539
27,109,17,2,1.559,2.119
27,109,17,3,2.259,3.439
27,109,17,4,4.119,4.440
27,109,17,5,4.500,5.000
27,109,17,6,5.079,5.819
27,109,17,7,6.319,7.239
27,109,17,8,7.299,8.319
27,109,18,1,0.439,1.259
27,109,18,2,1.339,1.639
27,109,18,3,2.000,2.679
27,109,18,4,3.299,4.000
27,109,18,5,4.039,4.819
27,109,18,6,4.900,5.579
27,109,18,7,6.159,7.199
27,109,18,8,7.659,9.239
27,109,19,1,0.299,0.740
27,109,19,2,0.799,1.139
27,109,19,3,1.539,2.419
27,109,19,4,2.480,3.779
27,109,19,5,3.839,4.859
27,109,19,6,4.980,5.559
27,109,19,7,5.900,7.339
27,109,20,1,0.419,0.839
27,109,20,2,0.979,1.679
27,109,20,3,1.779,2.460
27,109,20,4,2.539,3.019
27,109,20,5,3.079,3.719
27,109,20,6,4.299,5.400
27,109,20,7,5.480,5.839
27,109,20,8,6.159,6.279
27,109,20,9,6.379,7.099
27,109,21,1,0.319,1.179
27,109,21,2,1.319,1.860
27,109,21,3,2.159,2.839
27,109,21,4,3.379,4.000
27,109,21,5,4.119,4.679
27,109,21,6,4.759,5.400
27,109,21,7,5.500,6.099
27,109,21,8,6.839,6.940
27,109,21,9,7.039,7.399
27,109,21,10,7.500,8.420
27,109,21,11,8.460,9.539
27,109,22,1,0.280,0.479
27,109,22,2,0.560,1.059
27,109,22,3,1.100,1.919
27,109,22,4,2.099,2.700
27,109,22,5,3.299,4.139
27,109,22,6,4.559,5.219
27,109,22,7,5.259,6.239
27,109,23,1,0.299,0.939
27,109,23,2,1.079,1.959
27,109,23,3,2.000,2.839
27,109,23,4,3.699,4.779
27,109,23,5,4.920,5.960
27,109,24,1,0.359,1.019
27,109,24,2,1.120,1.719
27,109,24,3,1.740,2.339
27,109,24,4,2.919,3.759
27,109,24,5,4.139,4.759
27,109,24,6,4.859,5.960
27,109,25,1,0.280,0.959
27,109,25,2,0.979,1.699
27,109,25,3,1.779,2.259
27,109,25,4,2.440,2.859
27,109,25,5,3.399,4.159
27,109,25,6,4.639,5.359
27,109,25,7,5.420,6.239
27,109,26,1,0.299,1.179
27,109,26,2,1.199,1.459
27,109,26,3,2.139,2.759
27,109,26,4,3.179,4.139
27,109,26,5,4.239,5.539
27,109,27,1,0.219,0.939
27,109,27,2,1.019,1.240
27,109,27,3,1.259,1.599
27,109,27,4,1.879,2.200
27,109,27,5,2.779,3.399
27,109,27,6,3.559,3.859
27,109,27,7,4.880,5.639
27,109,28,1,0.359,1.100
27,109,28,2,1.139,1.659
27,109,28,3,2.059,2.759
27,109,28,4,2.879,3.480
27,109,28,5,4.099,4.659
27,109,28,6,5.059,6.319
27,109,28,7,6.699,7.559
27,109,28,8,7.819,8.739
27,109,29,1,0.459,1.259
27,109,29,2,1.399,2.079
27,109,29,3,2.259,2.960
27,109,29,4,3.559,4.500
27,109,29,5,4.599,5.319
27,109,29,6,5.500,6.320
27,109,30,1,0.340,0.939
27,109,30,2,1.019,2.259
27,109,30,3,2.279,2.500
27,109,30,4,2.501,2.720
27,109,30,5,3.399,4.059
27,109,30,6,4.139,4.819
27,109,30,7,5.219,6.500
27,109,31,1,0.259,0.459
27,109,31,2,0.519,1.279
27,109,31,3,1.500,2.059
27,109,31,4,2.220,2.779
27,109,31,5,3.339,4.319
27,109,31,6,4.639,5.639
27,109,31,7,5.819,6.739
27,110,1,1,0.000,0.560
27,110,1,2,0.620,1.120
27,110,1,3,2.419,2.619
27,110,1,4,2.659,2.839
27,110,1,5,3.599,4.139
27,110,1,6,4.380,4.739
27,110,1,7,4.799,5.400
27,110,1,8,5.900,6.199
27,110,1,9,6.359,6.879
27,110,1,10,6.940,7.559
27,110,1,11,7.859,8.399
27,110,1,12,8.460,9.419
27,110,2,1,0.280,0.839
27,110,2,2,0.919,1.439
27,110,2,3,1.679,2.240
27,110,2,4,2.259,2.839
27,110,2,5,2.899,3.859
27,110,2,6,4.400,4.799
27,110,2,7,4.920,5.719
27,110,2,8,5.759,6.739
27,110,3,1,0.299,0.839
27,110,3,2,1.039,1.799
27,110,3,3,1.860,2.200
27,110,3,4,2.319,2.939
27,110,3,5,3.579,4.279
27,110,3,6,4.380,5.000
27,110,3,7,5.359,6.039
27,110,3,8,6.099,6.799
27,110,3,9,7.359,7.919
27,110,3,10,8.199,8.639
27,110,3,11,8.720,9.939
27,110,4,1,0.419,1.059
27,110,4,2,1.199,1.939
27,110,4,3,1.959,2.180
27,110,4,4,2.240,2.980
27,110,4,5,4.019,4.579
27,110,4,6,4.719,5.199
27,110,4,7,5.239,5.879
27,110,4,8,7.500,7.759
27,110,4,9,7.839,8.579
27,110,4,10,8.739,9.319
27,110,4,11,9.479,10.239
27,110,5,1,0.199,0.939
27,110,5,2,1.019,1.220
27,110,5,3,1.319,2.039
27,110,5,4,2.700,3.399
27,110,5,5,3.839,4.400
27,110,5,6,4.480,5.119
27,110,5,7,5.299,6.139
27,110,6,1,0.319,0.759
27,110,6,2,0.879,1.839
27,110,6,3,2.039,2.460
27,110,6,4,2.559,3.220
27,110,6,5,3.759,4.339
27,110,6,6,4.440,4.980
27,110,6,7,5.059,5.299
27,110,6,8,5.359,5.839
27,110,6,9,5.920,6.739
27,110,7,1,0.219,1.019
27,110,7,2,1.059,1.759
27,110,7,3,1.799,2.379
27,110,7,4,2.799,3.039
27,110,7,5,3.220,3.539
27,110,7,6,3.859,4.400
27,110,7,7,4.440,5.119
27,111,1,1,0.199,0.799
27,111,1,2,0.879,1.100
27,111,1,3,2.019,2.559
27,111,1,4,2.679,3.079
27,111,1,5,3.259,3.599
27,111,1,6,3.659,4.139
27,111,1,7,4.699,5.139
27,111,1,8,5.159,5.819
27,111,1,9,5.940,6.739
27,111,2,1,0.259,0.859
27,111,2,2,0.879,1.439
27,111,2,3,1.539,2.419
27,111,2,4,2.519,3.259
27,111,2,5,3.339,3.959
27,111,2,6,4.019,5.219
27,111,3,1,0.219,0.680
27,111,3,2,0.719,1.539
27,111,3,3,1.799,2.460
27,111,3,4,2.939,4.099
27,111,3,5,4.139,4.819
27,111,3,6,4.880,5.639
27,111,4,1,0.359,0.919
27,111,4,2,0.979,1.399
27,111,4,3,1.459,2.619
27,111,4,4,3.039,3.679
27,111,4,5,3.759,4.500
27,111,4,6,4.539,5.359
27,111,5,1,0.219,0.740
27,111,5,2,0.799,1.240
27,111,5,3,1.319,1.959
27,111,5,4,2.440,3.000
27,111,5,5,3.079,3.720
27,111,5,6,3.759,4.519
27,111,6,1,0.219,0.319
27,111,6,2,0.759,1.339
27,111,6,3,1.459,1.939
27,111,6,4,2.000,2.639
27,111,6,5,3.119,3.599
27,111,6,6,3.619,4.199
27,111,6,7,4.259,4.799
27,111,6,8,4.880,5.539
27,111,7,1,0.319,0.899
27,111,7,2,0.939,1.480
27,111,7,3,1.659,2.079
27,111,7,4,2.099,2.740
27,111,7,5,3.359,4.539
27,111,7,6,4.619,5.199
27,111,7,7,5.239,6.320
27,111,8,1,0.299,0.959
27,111,8,2,1.039,1.539
27,111,8,3,1.599,2.180
27,111,8,4,2.700,3.439
27,111,8,5,3.559,4.139
27,111,8,6,4.219,5.019
27,111,9,1,0.299,0.740
27,111,9,2,0.779,1.240
27,111,9,3,1.299,1.879
27,111,9,4,2.279,2.839
27,111,9,5,2.899,3.419
27,111,9,6,3.539,4.079
27,111,9,7,4.559,5.279
27,111,9,8,5.359,6.019
27,111,9,9,6.039,6.739
27,111,10,1,0.319,0.899
27,111,10,2,1.000,1.659
27,111,10,3,1.719,2.339
27,111,10,4,2.379,3.459
27,111,10,5,3.579,4.099
27,111,10,6,4.199,4.539
27,111,10,7,4.579,5.059
27,111,10,8,5.099,5.759
27,111,10,9,6.519,7.539
27,111,10,10,7.759,8.460
27,111,10,11,8.500,9.340
27,112,1,1,0.079,0.519
27,112,1,2,0.599,0.839
27,112,1,3,1.519,2.200
27,112,1,4,2.259,2.599
27,112,1,5,2.679,3.139
27,112,1,6,3.199,3.439
27,112,1,7,3.539,4.079
27,112,1,8,4.500,5.480
27,112,1,9,5.519,6.000
27,112,1,10,6.059,6.659
27,112,2,1,0.340,0.859
27,112,2,2,0.899,1.539
27,112,2,3,1.579,2.019
27,112,2,4,2.039,2.539
27,112,2,5,2.980,3.279
27,112,2,6,3.339,3.939
27,112,2,7,4.019,4.820
27,112,3,1,0.179,0.519
27,112,3,2,0.579,1.199
27,112,3,3,1.299,1.939
27,112,3,4,2.339,3.480
27,112,3,5,3.539,4.179
27,112,3,6,4.239,4.940
27,112,4,1,0.179,0.779
27,112,4,2,0.839,1.699
27,112,4,3,1.740,1.979
27,112,4,4,2.079,2.799
27,112,4,5,3.299,3.939
27,112,4,6,4.000,4.699
27,112,4,7,4.739,5.720
27,112,5,1,0.199,0.560
27,112,5,2,0.699,1.019
27,112,5,3,1.179,1.679
27,112,5,4,1.699,2.339
27,112,5,5,2.720,3.559
27,112,5,6,3.619,4.339
27,112,5,7,4.420,5.419
27,112,6,1,0.239,0.379
27,112,6,2,0.419,1.039
27,112,6,3,1.100,1.220
27,112,6,4,1.259,1.879
27,112,6,5,2.399,2.980
27,112,6,6,3.019,3.759
27,112,6,7,3.859,4.400
27,112,6,8,4.579,5.219
27,112,7,1,0.280,1.279
27,112,7,2,1.379,1.719
27,112,7,3,1.779,1.939
27,112,7,4,2.019,2.419
27,112,7,5,3.000,3.439
27,112,7,6,3.460,4.019
27,112,7,7,4.380,5.139
27,112,7,8,5.179,6.059
27,112,8,1,0.219,0.719
27,112,8,2,0.759,1.279
27,112,8,3,1.379,1.559
27,112,8,4,1.620,2.039
27,112,8,5,2.679,2.960
27,112,8,6,3.079,3.679
27,112,8,7,3.839,4.440
27,112,8,8,4.460,5.420
27,112,9,1,0.219,0.919
27,112,9,2,0.979,1.500
27,112,9,3,1.539,2.359
27,112,9,4,2.919,3.740
27,112,9,5,3.779,4.440
27,112,9,6,4.500,4.940
27,112,9,7,5.619,6.139
27,112,9,8,6.480,6.879
27,112,9,9,6.960,7.800
27,112,10,1,0.280,0.899
27,112,10,2,0.919,1.480
27,112,10,3,1.500,2.259
27,112,10,4,2.679,3.279
27,112,10,5,3.339,3.939
27,112,10,6,4.000,4.699
27,112,10,7,5.159,5.799
27,112,10,8,5.859,6.599
27,112,10,9,7.059,7.679
27,113,1,1,0.399,0.959
27,113,1,2,1.059,1.240
27,113,1,3,2.259,2.919
27,113,1,4,3.059,3.500
27,113,1,5,3.599,4.759
27,113,1,6,4.859,5.639
27,113,1,7,5.699,5.879
27,113,1,8,5.960,6.339
27,113,1,9,6.359,7.259
27,113,2,1,0.379,0.939
27,113,2,2,1.039,1.480
27,113,2,3,1.519,1.619
27,113,2,4,2.200,2.819
27,113,2,5,3.419,4.159
27,113,2,6,4.299,4.619
27,113,2,7,4.679,5.360
27,113,3,1,0.299,1.059
27,113,3,2,1.159,1.699
27,113,3,3,1.779,1.939
27,113,3,4,2.000,2.579
27,113,3,5,3.059,3.859
27,113,3,6,3.899,4.239
27,113,3,7,4.319,5.019
27,113,4,1,0.379,0.839
27,113,4,2,0.899,1.019
27,113,4,3,1.159,1.419
27,113,4,4,1.459,1.899
27,113,4,5,1.979,2.019
27,113,4,6,3.000,3.179
27,113,4,7,3.240,4.259
27,113,4,8,4.279,5.019
27,113,5,1,0.340,0.680
27,113,5,2,0.719,0.979
27,113,5,3,1.019,2.220
27,113,5,4,2.659,3.759
27,113,5,5,3.819,4.939
27,113,6,1,0.219,1.259
27,113,6,2,1.339,1.879
