book,chapter,verse,duration
27,93,2,5.250563
27,93,3,8.359125
27,93,4,8.071813
27,93,5,9.038312
27,94,1,4.780375
27,94,2,5.146063
27,94,3,5.982
27,94,4,6.530563
27,94,5,5.851375
27,94,6,5.146063
27,94,7,6.948562
27,94,8,5.459562
27,94,9,6.765688
27,94,10,6.164875
27,94,11,6.0865
27,94,12,7.967313
27,94,13,6.164875
27,94,14,5.146063
27,94,15,5.851375
27,94,16,5.982
27,94,17,6.530563
27,94,18,6.269375
27,94,19,7.288125
27,94,20,5.851375
27,94,21,4.96325
27,94,22,5.564062
27,94,23,8.777125
27,95,1,5.381188
27,95,2,4.440812
27,95,3,5.381188
27,95,4,5.381188
27,95,5,6.452187
27,95,6,6.687312
27,95,7,10.344437
27,95,8,5.381188
27,95,9,6.948562
27,95,10,8.254687
27,95,11,5.851375
27,96,1,5.851375
27,96,2,6.269375
27,96,3,5.746937
27,96,4,6.164875
27,96,5,5.746937
27,96,6,5.459562
27,96,7,5.982
27,96,8,6.530563
27,96,9,6.452187
27,96,10,9.97875
27,96,11,6.530563
27,96,12,7.053063
27,96,13,10.579562
27,97,1,8.359125
27,97,2,5.746937
27,97,3,4.780375
27,97,4,5.668563
27,97,5,7.471
27,97,6,5.982
27,97,7,8.4375
27,97,8,8.8555
27,97,9,7.471
27,97,10,8.071813
27,97,11,5.564062
27,97,12,5.381188
27,98,1,10.266063
27,98,2,6.452187
27,98,3,9.142812
27,98,4,5.746937
27,98,5,5.250563
27,98,6,6.164875
27,98,7,5.146063
27,98,8,5.459562
27,98,9,9.639125
27,99,1,6.452187
27,99,2,5.459562
27,99,3,4.179563
27,99,4,9.97875
27,99,5,6.687312
27,99,6,10.579562
27,99,7,8.071813
27,99,8,9.456312
27,99,9,8.59425
27,100,1,4.5975
27,100,2,4.96325
27,100,3,9.639125
27,100,4,8.359125
27,100,5,6.217125
27,101,1,7.549375
27,101,2,8.96
27,101,3,9.038312
27,101,4,6.34775
27,101,5,11.284875
27,101,6,9.273438
27,101,7,8.8555
27,101,8,9.038312
27,102,1,6.765688
27,102,2,5.982
27,102,3,10.762437
27,102,4,5.746937
27,102,5,6.269375
27,102,6,4.96325
27,102,7,5.459562
27,102,8,5.250563
27,102,9,6.164875
27,102,10,6.34775
27,102,11,7.471
27,102,12,5.381188
27,102,13,6.164875
27,102,14,6.687312
27,102,15,6.530563
27,102,16,7.131375
27,102,17,5.459562
27,102,18,6.0865
27,102,19,6.2955
27,102,20,6.452187
27,102,21,5.459562
27,102,22,6.504437
27,102,23,6.452187
27,102,24,4.780375
27,102,25,7.836688
27,102,26,6.217125
27,102,27,11.04975
27,102,28,4.362437
27,102,29,6.164875
27,103,1,8.777125
27,103,2,5.851375
27,103,3,6.0865
27,103,4,6.948562
27,103,5,6.452187
27,103,6,5.564062
27,103,7,5.982
27,103,8,6.0865
27,103,9,4.780375
27,103,10,7.131375
27,103,11,6.687312
27,103,12,6.452187
27,103,13,5.564062
27,103,14,5.041625
27,103,15,6.0865
27,103,16,6.530563
27,103,17,7.758312
27,103,18,5.381188
27,103,19,6.948562
27,103,20,8.254687
27,103,21,5.459562
27,103,22,9.456312
27,104,1,8.071813
27,104,2,5.459562
27,104,3,8.96
27,104,4,5.381188
27,104,5,5.851375
27,104,6,5.851375
27,104,7,5.564062
27,104,8,6.269375
27,104,9,6.765688
27,104,10,5.851375
27,104,11,5.982
27,104,12,7.131375
27,104,13,7.758312
27,104,14,8.96
27,104,15,9.639125
27,104,16,5.564062
27,104,17,6.452187
27,104,18,6.34775
27,104,19,5.564062
27,104,20,6.34775
27,104,21,6.164875
27,104,22,6.530563
27,104,23,6.269375
27,104,24,9.560812
27,104,25,9.639125
27,104,26,6.948562
27,104,27,5.564062
27,104,28,5.459562
27,104,29,8.4375
27,104,30,6.34775
27,104,31,6.452187
27,104,32,6.530563
27,104,33,6.164875
27,104,34,5.459562
27,104,35,10.762437
27,105,1,6.269375
27,105,2,5.668563
27,105,3,6.687312
27,105,4,5.459562
27,105,5,6.687312
27,105,6,5.564062
27,105,7,6.164875
27,105,8,5.564062
27,105,9,5.381188
27,105,10,6.452187
27,105,11,7.471
27,105,12,4.780375
27,105,13,6.34775
27,105,14,6.34775
27,105,15,5.668563
27,105,16,6.34775
27,105,17,4.780375
27,105,18,6.0865
27,105,19,5.746937
27,105,20,5.746937
27,105,21,5.746937
27,105,22,5.668563
27,105,23,6.164875
27,105,24,6.0865
27,105,25,5.459562
27,105,26,4.96325
27,105,27,5.668563
27,105,28,6.765688
27,105,29,5.250563
27,105,30,5.381188
27,105,31,4.96325
27,105,32,5.250563
27,105,33,6.164875
27,105,34,5.668563
27,105,35,6.452187
27,105,36,5.668563
27,105,37,6.164875
27,105,38,6.164875
27,105,39,5.746937
27,105,40,5.982
27,105,41,7.131375
27,105,42,4.675875
27,105,43,5.381188
27,105,44,5.982
27,105,45,7.758312
27,106,1,6.34775
27,106,2,5.746937
27,106,3,5.146063
27,106,4,6.530563
27,106,5,9.560812
27,106,6,5.459562
27,106,7,10.94525
27,106,8,5.381188
27,106,9,7.653875
27,106,10,5.982
27,106,11,5.381188
27,106,12,4.96325
27,106,13,5.459562
27,106,14,6.687312
27,106,15,6.0865
27,106,16,6.164875
27,106,17,6.870188
27,106,18,6.0865
27,106,19,5.459562
27,106,20,5.564062
27,106,21,5.459562
27,106,22,5.146063
27,106,23,11.180375
27,106,24,5.746937
27,106,25,6.34775
27,106,26,4.440812
27,106,27,5.564062
27,106,28,6.269375
27,106,29,6.530563
27,106,30,7.288125
27,106,31,5.250563
27,106,32,6.269375
27,106,33,4.675875
27,106,34,6.164875
27,106,35,5.381188
27,106,36,5.982
27,106,37,5.381188
27,106,38,9.639125
27,106,39,9.273438
27,106,40,5.851375
27,106,41,5.250563
27,106,42,5.851375
27,106,43,8.254687
27,106,44,5.459562
27,106,45,5.982
27,106,46,5.668563
27,106,47,12.956687
27,106,48,10.866938
27,107,1,3.944437
27,107,2,4.85875
27,107,3,6.34775
27,107,4,6.269375
27,107,5,5.041625
27,107,6,6.269375
27,107,7,5.564062
27,107,8,5.250563
27,107,9,5.851375
27,107,10,6.164875
27,107,11,4.85875
27,107,12,5.146063
27,107,13,5.746937
27,107,14,6.0865
27,107,15,5.250563
27,107,16,5.381188
27,107,17,5.851375
27,107,18,5.982
27,107,19,5.851375
27,107,20,5.250563
27,107,21,5.250563
27,107,22,5.746937
27,107,23,5.851375
27,107,24,6.0865
27,107,25,6.0865
27,107,26,6.269375
27,107,27,6.870188
27,107,28,5.982
27,107,29,4.85875
27,107,30,6.164875
27,107,31,4.85875
27,107,32,5.381188
27,107,33,5.746937
27,107,34,4.96325
27,107,35,7.053063
27,107,36,5.146063
27,107,37,6.687312
27,107,38,5.564062
27,107,39,5.746937
27,107,40,6.0865
27,107,41,6.0865
27,107,42,6.687312
27,107,43,6.687312
27,108,1,1.671812
27,108,2,5.668563
27,108,3,4.54525
27,108,4,5.668563
27,108,5,6.687312
27,108,6,5.668563
27,108,7,6.870188
27,108,8,8.176312
27,108,9,8.672625
27,108,10,7.549375
27,108,11,5.041625
27,108,12,5.746937
27,108,13,5.982
27,108,14,5.459562
27,109,1,2.533875
27,109,2,10.579562
27,109,3,5.459562
27,109,4,5.381188
27,109,5,6.530563
27,109,6,5.250563
27,109,7,6.452187
27,109,8,5.668563
27,109,9,4.96325
27,109,10,6.870188
27,109,11,6.530563
27,109,12,6.687312
27,109,13,6.0865
27,109,14,8.071813
27,109,15,6.34775
27,109,16,10.866938
27,109,17,8.359125
27,109,18,9.273438
27,109,19,7.3665
27,109,20,7.131375
27,109,21,9.560812
27,109,22,6.269375
27,109,23,5.982
27,109,24,5.982
27,109,25,6.269375
27,109,26,5.564062
27,109,27,5.668563
27,109,28,8.777125
27,109,29,6.34775
27,109,30,6.530563
27,109,31,6.765688
27,110,1,9.456312
27,110,2,6.765688
27,110,3,9.97875
27,110,4,10.266063
27,110,5,6.164875
27,110,6,6.765688
27,110,7,5.146063
27,111,1,6.765688
27,111,2,5.250563
27,111,3,5.668563
27,111,4,5.381188
27,111,5,4.54525
27,111,6,5.564062
27,111,7,6.34775
27,111,8,5.041625
27,111,9,6.765688
27,111,10,9.377937
27,112,1,6.687312
27,112,2,4.85875
27,112,3,4.96325
27,112,4,5.746937
27,112,5,5.459562
27,112,6,5.250563
27,112,7,6.0865
27,112,8,5.459562
27,112,9,7.836688
27,112,10,7.706062
27,113,1,7.288125
27,113,2,5.381188
27,113,3,5.041625
27,113,4,5.041625
27,113,5,4.96325
27,113,6,4.54525
27,113,7,5.146063
27,113,8,4.440812
27,113,9,7.131375
27,114,1,5.668563
27,114,2,5.041625
27,114,3,5.668563
27,114,4,5.146063
27,114,5,6.0865
27,114,6,5.250563
27,114,7,6.34775
27,114,8,6.687312
27,115,1,8.359125
27,115,2,4.362437
27,115,3,5.146063
27,115,4,5.381188
27,115,5,5.982
27,115,6,6.269375
27,115,7,8.59425
27,115,8,4.96325
27,115,9,5.146063
27,115,10,5.381188
27,115,11,5.851375
27,115,12,8.96
27,115,13,5.459562
27,115,14,5.041625
27,115,15,5.250563
27,115,16,6.34775
27,115,17,5.459562
27,115,18,6.34775
27,116,1,5.459562
27,116,2,4.675875
27,116,3,8.4375
27,116,4,5.982
27,116,5,4.96325
27,116,6,5.668563
27,116,7,5.746937
27,116,8,7.549375
27,116,9,5.250563
27,116,10,4.85875
27,116,11,5.041625
27,116,12,4.675875
27,116,13,4.96325
27,116,14,5.459562
27,116,15,5.250563
27,116,16,8.8555
27,116,17,5.668563
27,116,18,5.459562
27,116,19,6.34775
27,117,1,5.746937
27,117,2,7.053063
27,118,1,4.780375
27,118,2,4.179563
27,118,3,4.54525
27,118,4,5.041625
27,118,5,5.851375
27,118,6,4.85875
27,118,7,5.459562
27,118,8,4.780375
27,118,9,4.54525
27,118,10,4.780375
27,118,11,5.459562
27,118,12,7.549375
27,118,13,5.146063
27,118,14,4.675875
27,118,15,7.471
27,118,16,5.564062
27,118,17,5.146063
27,118,18,5.564062
27,118,19,4.85875
27,118,20,5.041625
27,118,21,4.780375
27,118,22,5.250563
27,118,23,5.250563
27,118,24,5.381188
27,118,25,7.053063
27,118,26,6.0865
27,118,27,8.254687
27,118,28,5.250563
27,118,29,4.780375
27,119,1,5.381188
27,119,2,5.668563
27,119,3,5.041625
27,119,4,5.668563
27,119,5,5.982
27,119,6,5.851375
27,119,7,6.948562
27,119,8,6.765688
27,119,9,6.269375
27,119,10,6.530563
27,119,11,6.452187
27,119,12,4.675875
27,119,13,5.041625
27,119,14,5.381188
27,119,15,5.982
27,119,16,6.948562
27,119,17,5.459562
27,119,18,5.668563
27,119,19,6.452187
27,119,20,6.164875
27,119,21,6.0865
27,119,22,5.982
27,119,23,8.176312
27,119,24,5.381188
27,119,25,5.041625
27,119,26,6.164875
27,119,27,6.452187
27,119,28,5.459562
27,119,29,6.269375
27,119,30,5.746937
27,119,31,5.746937
27,119,32,5.381188
27,119,33,5.982
27,119,34,6.164875
27,119,35,5.041625
27,119,36,5.746937
27,119,37,5.746937
27,119,38,6.164875
27,119,39,6.269375
27,119,40,6.269375
27,119,41,6.870188
27,119,42,5.564062
27,119,43,8.4375
27,119,44,5.041625
27,119,45,5.668563
27,119,46,6.164875
27,119,47,5.041625
27,119,48,8.59425
27,119,49,5.668563
27,119,50,6.269375
27,119,51,5.851375
27,119,52,6.530563
27,119,53,5.851375
27,119,54,5.381188
27,119,55,6.452187
27,119,56,5.250563
27,119,57,4.780375
27,119,58,5.564062
27,119,59,5.982
27,119,60,5.746937
27,119,61,5.746937
27,119,62,6.164875
27,119,63,6.765688
27,119,64,7.131375
27,119,65,5.564062
27,119,66,6.164875
27,119,67,6.530563
27,119,68,4.96325
27,119,69,7.3665
27,119,70,6.164875
27,119,71,5.668563
27,119,72,5.982
27,119,73,6.948562
27,119,74,6.452187
27,119,75,6.530563
27,119,76,6.0865
27,119,77,6.164875
27,119,78,7.836688
27,119,79,5.041625
27,119,80,5.668563
27,119,81,5.668563
27,119,82,6.164875
27,119,83,5.459562
27,119,84,5.746937
27,119,85,5.851375
27,119,86,6.34775
27,119,87,6.687312
27,119,88,5.459562
27,119,89,5.668563
27,119,90,6.0865
27,119,91,5.851375
27,119,92,5.982
27,119,93,5.746937
27,119,94,5.381188
27,119,95,5.982
27,119,96,6.530563
27,119,97,6.164875
27,119,98,6.164875
27,119,99,6.164875
27,119,100,5.564062
27,119,101,6.765688
27,119,102,6.0865
27,119,103,6.34775
27,119,104,7.3665
27,119,105,5.381188
27,119,106,6.0865
27,119,107,4.780375
27,119,108,5.982
27,119,109,4.85875
27,119,110,6.164875
27,119,111,5.146063
27,119,112,6.269375
27,119,113,4.179563
27,119,114,5.381188
27,119,115,6.269375
27,119,116,6.687312
27,119,117,6.687312
27,119,118,5.851375
27,119,119,7.836688
27,119,120,5.668563
27,119,121,6.0865
27,119,122,4.85875
27,119,123,5.668563
27,119,124,5.746937
27,119,125,5.381188
27,119,126,4.675875
27,119,127,5.851375
27,119,128,7.288125
27,119,129,4.85875
27,119,130,4.96325
27,119,131,5.851375
27,119,132,5.459562
27,119,133,6.0865
27,119,134,5.746937
27,119,135,5.746937
27,119,136,6.765688
27,119,137,4.780375
27,119,138,5.250563
27,119,139,5.851375
27,119,140,4.96325
27,119,141,5.146063
27,119,142,5.146063
27,119,143,5.459562
27,119,144,4.780375
27,119,145,5.982
27,119,146,4.675875
27,119,147,5.851375
27,119,148,5.146063
27,119,149,6.765688
27,119,150,4.96325
27,119,151,5.459562
27,119,152,5.381188
27,119,153,6.164875
27,119,154,5.668563
27,119,155,5.250563
27,119,156,5.381188
27,119,157,5.250563
27,119,158,6.687312
27,119,159,7.471
27,119,160,6.530563
27,119,161,6.269375
27,119,162,5.041625
27,119,163,5.564062
27,119,164,6.34775
27,119,165,5.668563
27,119,166,6.34775
27,119,167,5.041625
27,119,168,6.948562
27,119,169,6.0865
27,119,170,5.459562
27,119,171,5.746937
27,119,172,5.982
27,119,173,5.041625
27,119,174,6.269375
27,119,175,6.34775
27,119,176,8.176312
27,120,1,7.471
27,120,2,6.687312
27,120,3,5.146063
27,120,4,5.146063
27,120,5,5.982
27,120,6,5.668563
27,120,7,5.851375
27,121,1,7.549375
27,121,2,4.780375
27,121,3,5.146063
27,121,4,5.041625
27,121,5,5.851375
27,121,6,5.746937
27,121,7,5.746937
27,121,8,6.530563
27,122,1,7.3665
27,122,2,5.381188
27,122,3,5.746937
27,122,4,8.4375
27,122,5,6.164875
27,122,6,5.250563
27,122,7,5.381188
27,122,8,5.146063
27,122,9,5.746937
27,123,1,7.288125
27,123,2,12.669375
27,123,3,5.564062
27,123,4,9.038312
27,124,1,7.471
27,124,2,5.564062
27,124,3,5.381188
27,124,4,5.982
27,124,5,5.041625
27,124,6,5.746937
27,124,7,9.038312
27,124,8,5.564062
27,125,1,9.142812
27,125,2,7.967313
27,125,3,13.191812
27,125,4,6.0865
27,125,5,9.560812
27,126,1,7.3665
27,126,2,10.762437
27,126,3,5.381188
27,126,4,6.452187
27,126,5,4.440812
27,126,6,9.97875
27,127,1,13.374688
27,127,2,10.057125
27,127,3,5.459562
27,127,4,5.381188
27,127,5,11.284875
27,128,1,6.164875
27,128,2,5.250563
27,128,3,10.448937
27,128,4,5.381188
27,128,5,8.071813
27,128,6,4.780375
27,129,1,6.765688
27,129,2,5.668563
27,129,3,5.381188
27,129,4,4.440812
27,129,5,5.381188
27,129,6,5.982
27,129,7,5.381188
27,129,8,9.456312
27,130,1,5.746937
27,130,2,7.131375
27,130,3,4.54525
27,130,4,4.179563
27,130,5,5.459562
27,130,6,5.668563
27,130,7,7.653875
27,130,8,5.250563
27,131,1,12.068563
27,131,2,9.038312
27,131,3,5.564062
27,132,1,5.459562
27,132,2,4.675875
27,132,3,6.164875
27,132,4,5.459562
27,132,5,5.668563
27,132,6,6.34775
27,132,7,5.146063
27,132,8,5.982
27,132,9,5.746937
27,132,10,5.459562
27,132,11,9.97875
27,132,12,11.650562
27,132,13,5.250563
27,132,14,5.459562
27,132,15,5.250563
27,132,16,6.452187
27,132,17,5.459562
27,132,18,5.746937
27,133,1,7.653875
27,133,2,9.87425
27,133,3,11.46775
27,134,1,10.448937
27,134,2,5.381188
27,134,3,6.164875
27,135,1,6.870188
27,135,2,5.041625
27,135,3,5.564062
27,135,4,5.459562
27,135,5,6.34775
27,135,6,8.8555
27,135,7,9.377937
27,135,8,5.041625
27,135,9,7.3665
27,135,10,5.041625
27,135,11,7.653875
27,135,12,5.146063
27,135,13,5.668563
27,135,14,5.381188
27,135,15,5.982
27,135,16,6.0865
27,135,17,6.452187
27,135,18,4.96325
27,135,19,5.982
27,135,20,6.687312
27,135,21,6.530563
27,136,1,4.179563
27,136,2,4.179563
27,136,3,4.075062
27,136,4,5.381188
27,136,5,4.54525
27,136,6,4.675875
27,136,7,4.257937
27,136,8,4.675875
27,136,9,6.765688
27,136,10,4.85875
27,136,11,4.440812
27,136,12,5.146063
27,136,13,5.146063
27,136,14,4.440812
27,136,15,4.780375
27,136,16,4.179563
27,136,17,4.075062
27,136,18,4.179563
27,136,19,4.179563
27,136,20,4.075062
27,136,21,4.257937
27,136,22,4.257937
27,136,23,4.96325
27,136,24,4.440812
27,136,25,4.96325
27,136,26,4.54525
27,137,1,6.765688
27,137,2,4.362437
27,137,3,9.377937
27,137,4,4.96325
27,137,5,4.780375
27,137,6,9.743625
27,137,7,9.038312
27,137,8,8.359125
27,137,9,7.131375
27,138,1,6.870188
27,138,2,12.4865
27,138,3,5.746937
27,138,4,6.870188
27,138,5,5.668563
27,138,6,6.765688
27,138,7,9.560812
27,138,8,8.96
27,139,1,5.982
27,139,2,5.459562
27,139,3,5.250563
27,139,4,5.851375
27,139,5,5.668563
27,139,6,5.459562
27,139,7,5.459562
27,139,8,7.053063
27,139,9,5.146063
27,139,10,5.250563
27,139,11,6.34775
27,139,12,9.038312
27,139,13,5.982
27,139,14,8.8555
27,139,15,8.777125
27,139,16,10.762437
27,139,17,6.164875
27,139,18,5.668563
27,139,19,6.269375
27,139,20,6.164875
27,139,21,6.269375
27,139,22,5.041625
27,139,23,6.765688
27,139,24,6.687312
27,140,1,2.168125
27,140,2,5.459562
27,140,3,5.146063
27,140,4,7.131375
27,140,5,9.377937
27,140,6,10.762437
27,140,7,7.235875
27,140,8,6.269375
27,140,9,7.758312
27,140,10,5.146063
27,140,11,7.288125
27,140,12,8.071813
27,140,13,5.982
27,140,14,6.870188
27,141,1,6.948562
27,141,2,6.530563
27,141,3,6.452187
27,141,4,11.885687
27,141,5,11.36325
27,141,6,6.687312
27,141,7,6.530563
27,141,8,6.870188
27,141,9,6.0865
27,141,10,7.183625
27,142,1,4.54525
27,142,2,5.851375
27,142,3,4.85875
27,142,4,10.161625
27,142,5,8.777125
27,142,6,8.59425
27,142,7,8.96
27,142,8,9.87425
27,143,1,10.762437
27,143,2,6.452187
27,143,3,9.038312
27,143,4,5.668563
27,143,5,9.038312
27,143,6,6.530563
27,143,7,10.448937
27,143,8,10.684062
27,143,9,5.851375
27,143,10,9.273438
27,143,11,7.288125
27,143,12,9.560812
27,144,1,9.221187
27,144,2,10.344437
27,144,3,6.870188
27,144,4,4.96325
27,144,5,6.687312
27,144,6,5.982
27,144,7,9.377937
27,144,8,4.96325
27,144,9,6.452187
27,144,10,6.870188
27,144,11,9.142812
27,144,12,11.36325
27,144,13,9.87425
27,144,14,8.071813
27,144,15,6.948562
27,145,1,8.071813
27,145,2,6.0865
27,145,3,5.982
27,145,4,5.564062
27,145,5,5.851375
27,145,6,6.870188
27,145,7,5.459562
27,145,8,5.982
27,145,9,5.041625
27,145,10,5.851375
27,145,11,5.381188
27,145,12,6.0865
27,145,13,6.687312
27,145,14,5.746937
27,145,15,7.653875
27,145,16,5.746937
27,145,17,5.851375
27,145,18,6.452187
27,145,19,6.870188
27,145,20,5.982
27,145,21,7.758312
27,146,1,4.85875
27,146,2,5.746937
27,146,3,5.564062
27,146,4,7.131375
27,146,5,6.765688
27,146,6,8.8555
27,146,7,7.758312
27,146,8,7.758312
27,146,9,8.071813
27,146,10,7.836688
27,147,1,6.870188
27,147,2,5.564062
27,147,3,5.250563
27,147,4,5.250563
27,147,5,5.851375
27,147,6,6.164875
27,147,7,5.459562
27,147,8,8.4375
27,147,9,5.668563
27,147,10,5.982
27,147,11,5.564062
27,147,12,6.34775
27,147,13,5.982
27,147,14,4.96325
27,147,15,5.851375
27,147,16,6.0865
27,147,17,6.0865
27,147,18,6.530563
27,147,19,5.668563
27,147,20,6.452187
27,148,1,6.452187
27,148,2,5.146063
27,148,3,5.564062
27,148,4,6.164875
27,148,5,4.96325
27,148,6,5.250563
27,148,7,5.146063
27,148,8,5.982
27,148,9,4.54525
27,148,10,4.440812
27,148,11,4.85875
27,148,12,4.075062
27,148,13,7.967313
27,148,14,9.377937
27,149,1,6.164875
27,149,2,5.982
27,149,3,5.250563
27,149,4,5.459562
27,149,5,5.459562
27,149,6,5.459562
27,149,7,5.381188
27,149,8,5.851375
27,149,9,6.765688
27,150,1,7.053063
27,150,2,4.85875
27,150,3,5.564062
27,150,4,5.668563
27,150,5,6.164875
27,150,6,4.54525
